basin_code,basin_name,native_richness,exotic_richness,total_richness,latitude,longitude
Takoandra,Takoandra,4,1,5,-22.98011883,47.80665834
Soummam,Soummam,4,0,4,36.69437918,5.130472452
Chico,Chico,4,3,7,-49.74997033,-68.66588731
Madeleine.Island.un,Madeleine.Island.un,4,0,4,47.2194655,-61.92888812
Tlachimala,Tlachimala,4,0,4,16.62910869,-99.21171532
Audru,Audru,4,0,4,58.39468706,24.40607515
Hofsa,Hofsa,4,0,4,65.72461633,-14.83749217
Hvita,Hvita,4,0,4,63.93307458,-21.09310618
Jokulsa.Dal,Jokulsa.Dal,4,0,4,65.67441438,-14.28281052
Vatnsdalsa,Vatnsdalsa,4,0,4,65.538024,-20.379374
Leviathan.creek,Leviathan.creek,4,0,4,-12.653215,130.594834
Avoca,Avoca,4,1,5,,
Styx,Styx,4,0,4,-22.44481,149.699342
Doonan.creek,Doonan.creek,4,0,4,-26.504443,153.095277
Kuujjua,Kuujjua,4,0,4,71.28835056,-116.7852871
El.Kebir.Annaba,El.Kebir.Annaba,4,2,6,36.97063224,7.23787855
Guadalmesi,Guadalmesi,4,0,4,36.03982557,-5.523000828
Savushkina,Savushkina,4,0,4,50.750832,156.103882
Shelekhova,Shelekhova,4,0,4,50.3725,155.632782
Nenu,Nenu,4,0,4,58.543195,23.130278
Jausa,Jausa,4,0,4,58.794862,22.72139
Triigi.Sadam,Triigi.Sadam,4,0,4,58.58125,22.720834
Prassi,Prassi,4,0,4,58.697919,22.663055
Karjaste,Karjaste,4,0,4,58.487363,22.290278
Curaguate.1,Curaguate.1,4,0,4,10.797361,-61.29514
Tiskre,Tiskre,4,0,4,59.46295808,24.54822839
Pouso,Pouso,4,0,4,-23.33813771,-44.67126717
Torbay,Torbay,4,1,5,-35.05596658,117.8550604
Dry.creek,Dry.creek,4,1,5,-34.794724,138.487228
Riddoch.Bay,Riddoch.Bay,4,0,4,-38.04691397,140.797382
Manuka.creek,Manuka.creek,4,1,5,-42.15538227,145.3329575
Sleeper.Log.creek,Sleeper.Log.creek,4,0,4,-19.11950553,146.5433938
Takasu,Takasu,4,1,5,31.346944,130.791947
Kaeda,Kaeda,4,1,5,31.812387,131.45758
Nambari,Nambari,4,3,7,34.301387,136.732772
Azuri,Azuri,4,2,6,34.2775,136.789445
Tokai,Tokai,4,1,5,34.330348,136.877579
Rikorda,Rikorda,4,0,4,43.728332,145.4690845
Prozrachnyi,Prozrachnyi,4,0,4,44.094628,145.903581
White.Woman.creek,White.Woman.creek,4,0,4,,
Asah,Asah,4,0,4,2.720222265,104.1945833
Genting,Genting,4,0,4,2.738312,104.133415
Salang,Salang,4,0,4,2.863897,104.184836
Sungai.Batu.Asah,Sungai.Batu.Asah,4,0,4,6.320309,99.820114
Grande.Argentina,Grande.Argentina,3,1,4,-53.70667473,-67.80425062
Salina.del.Bebedero,Salina.del.Bebedero,3,1,4,,
Chukotat,Chukotat,3,0,3,60.81475046,-78.01687034
Mont.Louis,Mont.Louis,3,0,3,49.23810604,-65.7336138
Laxa.Leirarsveit,Laxa.Leirarsveit,3,0,3,64.39327016,-21.87455621
Andakilsa,Andakilsa,3,0,3,64.54236175,-21.78141962
Adana,Adana,3,0,3,,
Alfta,Alfta,3,0,3,64.57020461,-22.24505767
Barm.e.Shor,Barm.e.Shor,3,0,3,26.59216066,54.50565491
Bedjestan,Bedjestan,3,1,4,,
Breiddalsa,Breiddalsa,3,0,3,64.78019222,-14.03428071
Coghinas,Coghinas,3,9,12,40.947361,8.826249
Deshgan,Deshgan,3,0,3,26.76029446,55.43430764
Eyjafjardara,Eyjafjardara,3,0,3,65.648719,-18.076716
Fljotaa,Fljotaa,3,0,3,66.054422,-19.049417
Gaz,Gaz,3,0,3,26.4545978,57.077283
Geirlandsa,Geirlandsa,3,0,3,63.78982397,-17.9225615
Grimsa,Grimsa,3,0,3,64.57767699,-21.765535
Haukadalsa,Haukadalsa,3,0,3,65.02977232,-21.79606498
Hitara,Hitara,3,0,3,64.73260667,-22.19490729
Hrutafjardara.Sika,Hrutafjardara.Sika,3,0,3,65.158249,-21.086451
Kirkeuz,Kirkeuz,3,0,3,36.85290717,30.76075384
Liscia,Liscia,3,7,10,41.190419,9.308939226
Mazabi,Mazabi,3,0,3,26.90569236,56.96938459
Midfjardara,Midfjardara,3,0,3,65.34280907,-20.91370715
Ozero.Rak.Yarv,Ozero.Rak.Yarv,3,0,3,59.43619262,27.53113734
Padrigiano,Padrigiano,3,3,6,40.927639,9.55764
Rogaceva,Rogaceva,3,0,3,71.535446,52.487836
Sauga,Sauga,3,0,3,58.37822824,24.46303823
Savina,Savina,3,0,3,71.58120188,55.71351632
Sela.Steingrimsfirdi,Sela.Steingrimsfirdi,3,0,3,65.76856995,-21.73946549
Sela.Vopnafirdi,Sela.Vopnafirdi,3,0,3,65.81062306,-14.81121868
Sevan,Sevan,3,4,7,,
Stadara.Steingrimsfirdi,Stadara.Steingrimsfirdi,3,0,3,65.76322616,-21.77548277
Tuudi,Tuudi,3,0,3,58.73358796,23.75525964
Vesturdalsa,Vesturdalsa,3,0,3,65.75331494,-14.8954014
Vididalsa.Fitja,Vididalsa.Fitja,3,0,3,65.50642133,-20.54718738
Vignola,Vignola,3,1,4,41.128189,9.058470999
Wadi.ad.Dawasir,Wadi.ad.Dawasir,3,0,3,,
Wadi.Fayd,Wadi.Fayd,3,0,3,24.7767398,56.46887597
Wadi.Maur,Wadi.Maur,3,0,3,15.83764011,42.76819071
Port.Campbell.creek,Port.Campbell.creek,3,1,4,-38.62143174,142.9913641
Lake.Bringalbert,Lake.Bringalbert,3,0,3,,
Watchie.Swamp,Watchie.Swamp,3,0,3,,
Lake.Arawak,Lake.Arawak,3,0,3,,
Boree.creek,Boree.creek,3,0,3,,
Lake.Tyrrell,Lake.Tyrrell,3,2,5,,
Lochaber.Swamp,Lochaber.Swamp,3,0,3,,
Haunted.Gully,Haunted.Gully,3,1,4,,
Giddy,Giddy,3,0,3,-12.228808,136.722092
Rose,Rose,3,0,3,-14.31153,135.720414
Liverpool.creek,Liverpool.creek,3,0,3,-17.711944,146.108612
Yellow.Gin.creek,Yellow.Gin.creek,3,0,3,-19.6525,147.588334
Murray.creek,Murray.creek,3,0,3,-20.849445,148.886383
Maclennan.creek,Maclennan.creek,3,1,4,-21.20561,149.195525
Waverley.creek,Waverley.creek,3,0,3,-22.36278448,149.663223
Scrubby.creek,Scrubby.creek,3,0,3,-24.036112,151.573058
Caboolture,Caboolture,3,0,3,-27.190545,153.114182
Hindmarsh,Hindmarsh,3,1,4,-35.557464,138.62584
Murrah,Murrah,3,0,3,-36.52538196,150.060722
Benara.creek,Benara.creek,3,0,3,-37.866147,140.362152
Little,Little,3,0,3,-38.004356,144.598267
Anglesea,Anglesea,3,0,3,-38.413887,144.191116
Warrigal.creek,Warrigal.creek,3,0,3,-38.53066494,147.0024742
Deep.creek,Deep.creek,3,1,4,-40.802827,145.154189
Irwin,Irwin,3,1,4,-29.259722,114.919167
Warenai,Warenai,3,0,3,-2.88246,135.931564
Hapuku,Hapuku,3,0,3,-42.329216,173.739303
Rowallan.Burn,Rowallan.Burn,3,1,4,-46.15629572,167.5104844
Senora.Siquijor,Senora.Siquijor,3,0,3,9.120225785,123.6328258
Tama.Indonesia,Tama.Indonesia,3,0,3,-1.801295282,129.8921412
Tontouta,Tontouta,3,1,4,-21.997222,166.136384
Abashiri,Abashiri,3,0,3,44.02738758,144.2674583
Chikugo,Chikugo,3,1,4,33.141109,130.341385
Hekirichi,Hekirichi,3,2,5,41.82167769,140.6599379
Kano,Kano,3,0,3,35.078383,138.855499
Kuji.Ibaraki,Kuji.Ibaraki,3,1,4,36.483815,140.619537
Ono,Ono,3,0,3,33.25982264,131.7124068
Oohata,Oohata,3,0,3,41.412498,141.169173
Tenryu,Tenryu,3,1,4,34.65889,137.788604
Wuerhe.He,Wuerhe.He,3,0,3,,
Hiki,Hiki,3,0,3,33.56308904,135.4450174
Yoneshiro,Yoneshiro,3,0,3,40.223664,140.003769
Kellett,Kellett,3,0,3,71.97404825,-125.4918158
Koukdjuak,Koukdjuak,3,0,3,66.62091813,-73.37602759
Kasab,Kasab,3,0,3,31.52413846,-9.772494958
Langvlei,Langvlei,3,0,3,-32.22134273,18.33785331
Dieprivier,Dieprivier,3,0,3,-33.82076369,18.46720367
Kakum,Kakum,3,0,3,5.094759933,-1.312314541
Kabeljousrivier,Kabeljousrivier,3,0,3,-33.98979777,24.94261913
Groot.Brakrivier,Groot.Brakrivier,3,0,3,-34.06587538,22.23505073
Swartrivier,Swartrivier,3,0,3,-34.00212619,22.55149601
Kisiwani,Kisiwani,3,0,3,-4.02963178,39.71292037
Khawr.Arba.at,Khawr.Arba.at,3,0,3,19.89158663,37.23111497
Sous,Sous,3,1,4,30.36065846,-9.609648037
Tassili,Tassili,3,2,5,,
Deception,Deception,3,0,3,62.13272564,-74.609608
Hordudalsa,Hordudalsa,3,0,3,65.0209969,-21.95430715
Fjadarhornsa,Fjadarhornsa,3,0,3,65.55031817,-22.55232603
Blanda,Blanda,3,0,3,65.65996446,-20.29872729
Hrolleifsdalsa,Hrolleifsdalsa,3,0,3,66.06547369,-19.40237826
Jokulsa.Flotsdal,Jokulsa.Flotsdal,3,0,3,65.64678049,-14.19801138
Magari.Jarv,Magari.Jarv,3,0,3,58.94237343,23.48899023
Saastna,Saastna,3,0,3,58.73800298,23.5853557
Wadi.al.Hamd,Wadi.al.Hamd,3,0,3,25.82288239,36.69385827
Siantan,Siantan,3,0,3,3.107781,106.24028
Woomera.creek,Woomera.creek,3,0,3,-10.87639,142.557495
Lake.Torrens,Lake.Torrens,3,1,4,,
Great.Spectacle.lake,Great.Spectacle.lake,3,2,5,,
Brisbane.Water,Brisbane.Water,3,1,4,-33.458022,151.442414
Gardner.lake,Gardner.lake,3,0,3,-34.96394212,118.170554
Griffiths.Rivulet,Griffiths.Rivulet,3,1,4,-42.647222,147.933791
Wooramel,Wooramel,3,0,3,-25.875555,114.228616
Osato,Osato,3,0,3,31.685277,130.290833
Khvoinaya,Khvoinaya,3,0,3,44.933282,147.619232
McKeand,McKeand,3,0,3,65.57473,-67.964646
Nun1,Nun1,3,0,3,68.44681675,-82.54570359
Sebkhet.Te.n.Dghamcha,Sebkhet.Te.n.Dghamcha,3,0,3,18.14993504,-16.0360542
Zingwe.Zingwe.River,Zingwe.Zingwe.River,3,0,3,-5.917638,39.20985366
Wadi.al.Qabaili,Wadi.al.Qabaili,3,0,3,30.27599347,18.98128274
Escuro,Escuro,3,0,3,-23.50179716,-45.12277602
Pulsa,Pulsa,3,0,3,58.227086,22.029166
Orinomme,Orinomme,3,0,3,58.576527,23.035279
Sarapiku,Sarapiku,3,0,3,58.455697,22.050278
Jamaja,Jamaja,3,0,3,57.988193,22.019721
Podragu,Podragu,3,0,3,58.49653,21.918612
Lopemeri,Lopemeri,3,0,3,58.627639,23.145833
Paope,Paope,3,0,3,58.964584,22.470833
Jarise,Jarise,3,0,3,58.518195,22.314167
Koltsi,Koltsi,3,0,3,58.019028,22.191944
Puski,Puski,3,0,3,58.957084,22.440277
Norga.Nina,Norga.Nina,3,0,3,58.745694,22.475277
Soonda.Oja,Soonda.Oja,3,0,3,58.54798546,23.325276
Suurissoo,Suurissoo,3,0,3,58.249027,22.000278
Kaunispe,Kaunispe,3,0,3,58.055417,22.066389
Raugi.s,Raugi.s,3,0,3,58.617916,23.344722
Suuremoisa,Suuremoisa,3,0,3,58.543473,23.214722
Kitsa,Kitsa,3,0,3,58.777916,22.473611
Pogari,Pogari,3,0,3,58.78486603,23.55832951
Matelot,Matelot,3,0,3,10.799861,-61.188472
Guaracara,Guaracara,3,0,3,10.310139,-61.467639
Courland,Courland,3,0,3,11.230139,-60.766529
Alaska.un.2,Alaska.un.2,3,0,3,56.77429841,-157.4339513
Maemoisa,Maemoisa,3,0,3,58.8197696,23.52613366
Vonnu,Vonnu,3,0,3,58.97260163,23.62488854
Ellen.Brook,Ellen.Brook,3,1,4,-33.910522,114.985344
Gunyulgup.Brook,Gunyulgup.Brook,3,0,3,-33.780019,114.99405
Lake.Davies,Lake.Davies,3,0,3,-34.277135,115.053132
Darby,Darby,3,0,3,-38.976448,146.266923
Lake.Omeo,Lake.Omeo,3,0,3,,
Ostrovnaya,Ostrovnaya,3,0,3,43.720002,146.63916
Andreevka,Andreevka,3,0,3,43.819721,145.573883
Ilyushina,Ilyushina,3,0,3,44.143844,145.934053
Udobnaya,Udobnaya,3,0,3,45.27639,148.02861
Godbaza,Godbaza,3,0,3,44.638291,147.096847
Soru,Soru,3,0,3,58.694026,22.529721
Owens,Owens,3,21,24,,
Jordana.Draw,Jordana.Draw,3,0,3,,
Devils.lake,Devils.lake,3,8,11,,
Nipah,Nipah,3,0,3,2.719363,104.154075
Doyle,Doyle,2,1,3,-51.984925,-60.213013
Salina.Agua.Perra,Salina.Agua.Perra,2,0,2,,
Laguna.Pincen,Laguna.Pincen,2,0,2,,
Buta.Palena,Buta.Palena,2,1,3,-43.79670645,-73.01803392
Salina.de.Uyuni,Salina.de.Uyuni,2,0,2,,
San.Carlos,San.Carlos,2,1,3,-51.43264,-59.038055
Balyktah,Balyktah,2,0,2,74.94236474,139.8285457
Bolsaia,Bolsaia,2,0,2,75.39925223,148.2152176
San.Ignacio,San.Ignacio,2,3,5,26.96270926,-113.138653
San.Martin,San.Martin,2,0,2,26.28510371,-112.5550663
Kapisigdlit,Kapisigdlit,2,0,2,64.44028944,-50.01206624
Kifissos.Att,Kifissos.Att,2,1,3,37.95252106,23.64173425
Kudafljot,Kudafljot,2,0,2,63.59629189,-18.34374794
Midfjardara.Bakkafjordur,Midfjardara.Bakkafjordur,2,0,2,66.04238929,-15.07215825
San.Giovanni,San.Giovanni,2,3,5,41.10152972,9.445934777
Wadi.al.Bahr,Wadi.al.Bahr,2,0,2,13.31903211,43.24063458
Wadi.Fayah,Wadi.Fayah,2,0,2,25.7904131,55.94524042
Wadi.Halfain,Wadi.Halfain,2,0,2,20.44467863,57.9982959
Wadi.Ham,Wadi.Ham,2,0,2,25.09189731,56.36286726
Wadi.Madha,Wadi.Madha,2,0,2,25.27355339,56.37746666
Wadi.Qwar,Wadi.Qwar,2,0,2,24.96065126,56.38810683
Wadi.Sharm,Wadi.Sharm,2,0,2,25.39656464,55.42611613
Wadi.Shawkah,Wadi.Shawkah,2,0,2,25.64690437,55.7339818
Mailmans.creek,Mailmans.creek,2,0,2,,
Lake.Arthur,Lake.Arthur,2,0,2,,
Lake.Buchanan,Lake.Buchanan,2,0,2,,
Lake.Preston,Lake.Preston,2,1,3,-33.12026078,115.6884777
Lake.Boga,Lake.Boga,2,1,3,,
Naracoorte.creek,Naracoorte.creek,2,1,3,,
Lake.Wallace,Lake.Wallace,2,1,3,,
Lake.Colongulac,Lake.Colongulac,2,0,2,,
Western.creek,Western.creek,2,0,2,,
Amboyninghy.Point,Amboyninghy.Point,2,0,2,-12.593055,141.859161
Crystal.creek,Crystal.creek,2,1,3,-18.93,146.324997
Gosse,Gosse,2,0,2,,
Beadon.Bay,Beadon.Bay,2,0,2,-21.6175,115.193337
Tingalpa.creek,Tingalpa.creek,2,2,4,-27.467795,153.237351
Hill,Hill,2,0,2,-30.38861,115.050552
Waychinicup,Waychinicup,2,0,2,-34.892223,118.333886
Sturt,Sturt,2,1,3,-34.968887,138.509994
Sea.Elephant,Sea.Elephant,2,0,2,-39.82030786,144.1145285
Curries,Curries,2,1,3,-41.017223,146.959167
New.Aus,New.Aus,2,0,2,-43.509129,146.551696
William.creek,William.creek,2,0,2,,
Bowes,Bowes,2,0,2,-28.411508,114.45108
Cane,Cane,2,0,2,-21.59168807,115.2441239
La.Libertad.Negros,La.Libertad.Negros,2,4,6,10.02613,123.23672
Nehoue,Nehoue,2,2,4,-20.383264,164.144713
Poison,Poison,2,0,2,-33.899502,123.361557
Prafi,Prafi,2,1,3,-0.743357155,133.6951993
Podoshevka,Podoshevka,2,0,2,45.25579426,147.8818049
Tsubai,Tsubai,2,0,2,40.488055,139.945008
Glush,Glush,2,0,2,45.490704,148.609115
Hei,Hei,2,0,2,39.645192,141.981628
Matsuda,Matsuda,2,0,2,32.901818,132.711166
Natori,Natori,2,1,3,38.169288,140.967438
Sendai.Aomori,Sendai.Aomori,2,0,2,41.195278,140.996109
Tsurumi,Tsurumi,2,0,2,35.494998,139.676665
Haya,Haya,2,4,6,35.238887,139.150253
Niida,Niida,2,0,2,37.64209106,141.0167933
Nishibetsu,Nishibetsu,2,1,3,43.380279,145.293335
Agrioun,Agrioun,2,0,2,36.64872285,5.353359166
Guir,Guir,2,1,3,,
Bahar.el.Hammar,Bahar.el.Hammar,2,0,2,,
Lebna,Lebna,2,0,2,36.73581203,10.96250828
Massa,Massa,2,0,2,30.07703648,-9.679172617
Kuiseb,Kuiseb,2,0,2,-23.12424465,14.44197267
Ivoloina,Ivoloina,2,2,4,-18.064307,49.407917
Qued.Kebir,Qued.Kebir,2,0,2,36.97308991,8.759153375
Enneri.Tomou,Enneri.Tomou,2,0,2,,
Danakil.Depression,Danakil.Depression,2,0,2,14.96453076,40.20085365
Zerout,Zerout,2,2,4,35.98665774,10.51578951
Wadi.SA1,Wadi.SA1,2,0,2,,
Laut,Laut,2,0,2,4.202031427,108.1987888
Logan.Lagoon,Logan.Lagoon,2,0,2,-40.17346918,148.3148231
Bradys.creek,Bradys.creek,2,2,4,-42.538612,147.955719
Sandy.creek.1,Sandy.creek.1,2,0,2,,
Dorodong.creek,Dorodong.creek,2,1,3,,
Hay.2,Hay.2,2,0,2,,
Attack.creek,Attack.creek,2,0,2,,
Lake.Gregory,Lake.Gregory,2,0,2,,
Polonskogo.un,Polonskogo.un,2,0,2,43.622223,146.3126807
Gifford,Gifford,2,0,2,70.01701255,-83.0925654
Swakop,Swakop,2,1,3,-22.77487402,14.53120883
Eyl,Eyl,2,0,2,7.967649768,49.84688935
Penang.Pinang,Penang.Pinang,2,0,2,5.395834,100.188058
House.creek,House.creek,2,1,3,-51.624024,-59.496398
Bungala,Bungala,2,0,2,-35.445,138.308076
Brakepole.Marsh,Brakepole.Marsh,2,0,2,,
Penguin.creek,Penguin.creek,2,1,3,-41.106109,146.070557
Plumtree.creek,Plumtree.creek,2,0,2,-21.47508904,149.3368506
Kawajiri,Kawajiri,2,0,2,34.954449,139.964447
Obryvisty,Obryvisty,2,0,2,45.169168,148.215271
Karpuz,Karpuz,2,0,2,36.71243679,31.54956901
Ione.Wash,Ione.Wash,2,0,2,,
Sulphur.Springs.valley,Sulphur.Springs.valley,2,0,2,,
Tule.valley,Tule.valley,2,0,2,,
Pine.Valley.Wash,Pine.Valley.Wash,2,0,2,,
Soda.lake,Soda.lake,2,0,2,,
Albert.lake,Albert.lake,2,13,15,,
Whitewater,Whitewater,2,29,31,,
Boradilla,Boradilla,2,0,2,,
Arroyo.Walker,Arroyo.Walker,1,0,1,-40.62889793,-62.29921723
Fuego,Fuego,1,0,1,-54.29142722,-66.69784881
Lago.Ghio,Lago.Ghio,1,0,1,,
Salina.de.Pozuelos,Salina.de.Pozuelos,1,0,1,,
Salina.de.Guayatayoc,Salina.de.Guayatayoc,1,2,3,,
Salina.de.Olaroz,Salina.de.Olaroz,1,0,1,,
Ozernaja.Taimyr,Ozernaja.Taimyr,1,0,1,78.99229526,96.6073136
Kamenka,Kamenka,1,0,1,78.19190506,101.6006747
Comondu,Comondu,1,1,2,25.71567345,-112.1090405
Wadi.Bowa,Wadi.Bowa,1,0,1,21.54101799,59.39221788
Vaivara,Vaivara,1,0,1,59.42246086,27.75440829
Wadi.Abadilah,Wadi.Abadilah,1,0,1,25.629197,56.27828794
Wadi.Al.Ramthah,Wadi.Al.Ramthah,1,0,1,24.38153005,54.48187677
Wadi.Dhahr,Wadi.Dhahr,1,0,1,24.27626507,54.40483763
Wadi.Hiluw,Wadi.Hiluw,1,0,1,25.01290837,56.37393531
Wadi.Jizzi,Wadi.Jizzi,1,0,1,24.40403475,56.71109809
Wadi.Khulais,Wadi.Khulais,1,0,1,22.29541651,39.07911637
Wadi.Muqayleet,Wadi.Muqayleet,1,0,1,,
Wadi.Rabigh,Wadi.Rabigh,1,0,1,22.88742947,38.95115304
Wadi.SA2,Wadi.SA2,1,0,1,19.5579816,40.82387888
Wadi.Wurayyah,Wadi.Wurayyah,1,0,1,25.43764031,56.36407681
Wadi.Zikt,Wadi.Zikt,1,0,1,25.55072666,56.36183819
Lake.Carnanto,Lake.Carnanto,1,0,1,,
Arrowsmith,Arrowsmith,1,0,1,-29.504445,114.996391
Four.Mile.Swamp,Four.Mile.Swamp,1,0,1,,
Trial.Well,Trial.Well,1,1,2,,
Cogie.creek,Cogie.creek,1,1,2,,
Lake.Brewster,Lake.Brewster,1,0,1,,
Red.creek,Red.creek,1,0,1,,
Lake.George,Lake.George,1,2,3,,
Round.lake,Round.lake,1,0,1,,
Barraport,Barraport,1,0,1,,
Mccossiens.Swamp,Mccossiens.Swamp,1,1,2,,
Lucindale,Lucindale,1,0,1,,
Lake.Hawdon.North,Lake.Hawdon.North,1,0,1,-37.07639,139.75084
Stewart.2,Stewart.2,1,0,1,-16.8825,123.87139
Lake.Austin,Lake.Austin,1,0,1,,
Hanlon.creek,Hanlon.creek,1,0,1,,
Pimpama,Pimpama,1,0,1,-27.784445,153.39084
Warsamson,Warsamson,1,0,1,-0.777398,131.399567
Kwoor,Kwoor,1,0,1,-0.378597,132.342254
MacKay,MacKay,1,0,1,,
Mori,Mori,1,0,1,-10.179444,148.556672
Bailebu,Bailebu,1,0,1,-10.29286479,149.2675497
Awaroa,Awaroa,1,1,2,-38.058057,174.828889
Manawapou,Manawapou,1,1,2,-39.661176,174.354995
Peawah,Peawah,1,0,1,-20.567919,117.870314
Arakawa.Yamagata,Arakawa.Yamagata,1,0,1,38.14944322,139.4063111
Ashida,Ashida,1,0,1,34.478939,133.405623
Balikun,Balikun,1,0,1,,
Chigusa,Chigusa,1,0,1,34.732778,134.392608
Fuji,Fuji,1,0,1,35.116162,138.644196
Gobi.lakes,Gobi.lakes,1,0,1,,
Kiyotake,Kiyotake,1,1,2,31.841635,131.451538
Kumano,Kumano,1,0,1,33.729698,135.996429
Medvezhya,Medvezhya,1,0,1,45.445556,148.825562
Mogami,Mogami,1,0,1,38.92193189,139.8144291
Natsui,Natsui,1,0,1,37.05389,140.97528
Tataragawa,Tataragawa,1,0,1,33.642701,130.415359
Mimi.kawa,Mimi.kawa,1,0,1,32.33982043,131.6148925
Imaichi,Imaichi,1,0,1,31.215278,130.768891
Yanbetsu,Yanbetsu,1,0,1,43.92903267,144.4875118
Yubetsu,Yubetsu,1,0,1,44.233437,143.6156
Ellesmere.un,Ellesmere.un,1,0,1,82.64248998,-68.46845131
Chenini,Chenini,1,1,2,33.83364789,10.16616364
Sebkha.Aoueital,Sebkha.Aoueital,1,0,1,20.96469037,-16.81096041
En.Namous,En.Namous,1,0,1,,
Sebkhet.Safioune,Sebkhet.Safioune,1,0,1,,
Lac.Assal,Lac.Assal,1,0,1,11.56892195,42.52251889
Farihy.Tsimanampetsotsa,Farihy.Tsimanampetsotsa,1,0,1,-23.883472,43.672084
Daui,Daui,1,0,1,,
Lake.Magadi.1,Lake.Magadi.1,1,0,1,,
Naivasha,Naivasha,1,7,8,,
Namorona,Namorona,1,7,8,-21.662082,48.218192
Jaceyl.Bid,Jaceyl.Bid,1,0,1,10.4210643,51.18729678
Mzumbe,Mzumbe,1,1,2,-30.6102826,30.53974735
Oued.Kiss,Oued.Kiss,1,0,1,35.09389555,-2.207446685
Rheris,Rheris,1,1,2,,
Tunisia.un.1,Tunisia.un.1,1,1,2,33.78395095,10.23247821
Tunisia.un.2,Tunisia.un.2,1,0,1,33.67408001,10.39508689
Oued.Abdallah,Oued.Abdallah,1,0,1,,
Coyle,Coyle,1,1,2,-51.04328747,-69.35378919
Rasshua.un,Rasshua.un,1,0,1,47.71115537,153.0278021
Tatiara.creek,Tatiara.creek,1,0,1,,
Illogwa.creek,Illogwa.creek,1,0,1,,
Balla.Balla,Balla.Balla,1,0,1,-20.647717,117.79676
Gairdner,Gairdner,1,2,3,,
Minilya,Minilya,1,1,2,-24.6423272,113.5417172
Savory,Savory,1,0,1,,
Solo,Solo,1,0,1,-7.081389,112.630554
Hamasat,Hamasat,1,0,1,15.61179791,39.48016532
Wadi.Safad,Wadi.Safad,1,0,1,25.22436691,56.3692033
Krasheninnikova,Krasheninnikova,1,0,1,50.28701405,155.3241882
Rio.Iladyi,Rio.Iladyi,1,0,1,3.256806,8.711251
Otsu,Otsu,1,0,1,34.426108,136.919449
Kitovaya,Kitovaya,1,0,1,45.264169,148.0475
Lopukhovaya,Lopukhovaya,1,0,1,45.795556,149.908614
Mojave,Mojave,1,0,1,,
Antelope.Wash,Antelope.Wash,1,30,31,,
None.Given,None.Given,1,0,1,,
Abant.lake,Abant.lake,1,0,1,,
Truxton.Wash,Truxton.Wash,1,0,1,,
Usoriyama.ko,Usoriyama.ko,1,0,1,41.387222,141.193054
Inner.Harbor,Inner.Harbor,0,1,1,32.02417848,19.98020959
Hartenbosrivier,Hartenbosrivier,0,2,2,-34.12721353,22.11954822
Wadi.Nashu,Wadi.Nashu,0,3,3,,
